PercentageE,PriceDelta,MonthsUntilExpiration,PreviousPatents,Net_Income,IncomeUnknown,US Company,EvergreenFlag
0.8785675013742615,0.3743928689358906,-0.8396453048375996,0.11346713861126426,-0.19989140513302472,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-0.8396453048375996,0.11346713861126426,-0.19989140513302472,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-0.9385775034234608,0.7772652651845342,-0.19959329473627394,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.0770825814436664,0.8187526480953636,-0.19959329473627394,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.0770825814436664,0.8187526480953636,-0.19959329473627394,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,0.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,-1.1562283403123554,0.9017274139170224,-0.19947677164440722,0.0,1.0,1.0
0.8785675013742615,0.3743928689358906,0.030958042717979035,-0.3014066904970295,-0.20050490620696884,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.2551605388982165,2.063374135420245,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.2551605388982165,2.063374135420245,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.3145198580497335,2.1463489012419035,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,0.0
0.8785675013742615,0.1911273579829891,-1.3936656169184223,3.3079956227451257,-0.19956866195639691,0.0,1.0,1.0
0.8785675013742615,0.3830725473729158,-1.611316453807317,3.9717937493183957,-0.19969680667623813,0.0,1.0,1.0
-0.9968004536183481,0.357206760177356,-0.08776059558505442,-0.5503309879620057,-0.20010317796195,0.0,1.0,1.0
-0.9968004536183481,0.357206760177356,-0.10754703530222666,-0.5088436050511763,-0.20010317796195,0.0,1.0,1.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,1.0
-0.9968004536183481,0.16657760172227032,0.9609207094250743,-0.5503309879620057,-0.20050490620696884,0.0,1.0,1.0
-0.9968004536183481,0.16657760172227032,0.8026291916876964,-0.052482393032053244,-0.20139685667570809,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.8026291916876964,-0.052482393032053244,-0.20139685667570809,0.0,1.0,0.0
-0.9968004536183481,0.16657760172227032,0.8026291916876964,-0.052482393032053244,-0.20139685667570809,0.0,1.0,0.0
-0.9968004536183481,0.3759805476851087,0.5058325959301129,0.07197975570043488,-0.20010317796195,0.0,1.0,0.0
-0.9968004536183481,0.3759805476851087,0.5058325959301129,0.07197975570043488,-0.20010317796195,0.0,1.0,0.0
-0.9968004536183481,0.3759805476851087,0.42668683706142385,0.15495452152209363,-0.20010317796195,0.0,1.0,0.0
-0.9968004536183481,0.3759805476851087,0.42668683706142385,0.15495452152209363,-0.20010317796195,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,1.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,1.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,1.0
-0.2228390753674299,0.37573980478715335,0.9609207094250743,-0.5088436050511763,-0.20050490620696884,0.0,1.0,1.0
-0.2228390753674299,0.37573980478715335,0.8224156314048687,0.07197975570043488,-0.20050490620696884,0.0,1.0,1.0
-0.2228390753674299,0.37573980478715335,0.8224156314048687,0.07197975570043488,-0.20050490620696884,0.0,1.0,1.0
-0.2228390753674299,0.37573980478715335,0.5058325959301129,0.15495452152209363,-0.20010317796195,0.0,1.0,0.0
-0.2228390753674299,0.37573980478715335,0.5058325959301129,0.15495452152209363,-0.20010317796195,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,-0.7011402268173939,2.519735347439368,-0.19232447388902016,0.0,1.0,0.0
0.05746045080992988,0.37771384528915675,-1.0572961417264943,4.137743280961714,-0.19466101543361156,0.0,1.0,0.0
0.05746045080992988,0.37771384528915675,-0.9385775034234608,3.888818983496737,-0.19466101543361156,0.0,1.0,0.0
0.05746045080992988,0.37771384528915675,-0.9385775034234608,3.888818983496737,-0.19466101543361156,0.0,1.0,0.0
0.05746045080992988,0.37771384528915675,-0.9385775034234608,3.888818983496737,-0.19466101543361156,0.0,1.0,0.0
0.05746045080992988,0.37771384528915675,-0.9385775034234608,3.888818983496737,-0.19466101543361156,0.0,1.0,0.0
0.05746045080992988,0.37771384528915675,-0.9781503828578053,4.054768515140054,-0.19466101543361156,0.0,1.0,0.0
0.05746045080992988,0.37771384528915675,-0.9781503828578053,4.054768515140054,-0.19466101543361156,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,0.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,1.0
0.05746045080992988,0.36791974865987337,0.9609207094250743,0.11346713861126426,-0.20050490620696884,0.0,1.0,1.0
0.05746045080992988,0.46315009037927884,0.5058325959301129,0.6942904993628755,-0.20010317796195,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,0.5058325959301129,0.6942904993628755,-0.20010317796195,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,0.42668683706142385,0.7772652651845342,-0.20010317796195,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,0.42668683706142385,0.7772652651845342,-0.20010317796195,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.28562499275677683,0.860240031006193,-0.19947677164440722,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,0.46315009037927884,-0.5032758296456715,1.648500306311951,-0.19956866195639691,0.0,1.0,0.0
0.05746045080992988,-0.15621417634542503,-0.28562499275677683,2.3122984328852207,-0.19969680667623813,0.0,1.0,0.0
